StartCP,FinishCP,Distance,Height_Gain
CP16,CP10,2.847,24.192733764648438
CP16,CP11,2.575,280.3690185546875
CP16,CP12,4.989,54.99284362792969
CP16,CP13,3.969,222.77490234375
CP16,CP14,4.598,86.30720520019531
CP16,CP15,3.323,134.09986877441406
CP16,CP17,6.847,40.127838134765625
CP16,CP2,4.284,283.48345947265625
CP16,CP3,6.465,193.81167602539062
CP16,CP4,5.358,304.2499084472656
CP16,CP8,8.169,153.12757873535156
CP16,CP9,2.83,12.41290283203125
CP16,Finish,2.282,38.98155212402344
CP16,Start,8.148,160.06973266601562
CP17,CP1,2.176,53.189208984375
CP17,CP10,6.002,50.55940246582031
CP17,CP11,7.757,342.2677001953125
CP17,CP12,8.142,85.97877502441406
CP17,CP13,9.406,262.16510009765625
CP17,CP14,3.298,92.62509155273438
CP17,CP15,6.487,163.8579559326172
CP17,CP16,6.847,75.39836120605469
CP17,CP2,5.263,309.7368469238281
CP17,CP3,9.188,330.9984130859375
CP17,CP4,10.796,341.7960205078125
CP17,CP8,3.477,90.40261840820312
CP17,CP9,4.293,38.460205078125
CP17,Finish,7.719,86.49476623535156
CP17,Start,2.783,61.74879455566406
CP2,CP1,4.158,48.97529602050781
CP2,CP10,2.964,14.833908081054688
CP2,CP11,4.777,309.7291259765625
CP2,CP12,5.104,51.006805419921875
CP2,CP13,6.453,280.1975402832031
CP2,CP14,2.551,17.154296875
CP2,CP15,0.962,3.901885986328125
CP2,CP16,4.284,51.3704833984375
CP2,CP17,5.263,42.318115234375
CP2,CP3,3.925,36.345947265625
CP2,CP4,8.15,369.620849609375
CP2,CP8,2.72,81.06494140625
CP2,CP9,3.185,4.3643341064453125
CP2,Finish,5.363,56.03004455566406
CP2,Start,5.515,94.16777038574219
CP3,CP1,7.342,164.35101318359375
CP3,CP10,3.616,18.216873168945312
CP3,CP11,5.481,314.1068115234375
CP3,CP12,5.616,54.80857849121094
CP3,CP13,7.157,275.2544860839844
CP3,CP14,6.903,89.99989318847656
CP3,CP15,3.737,76.18301391601562
CP3,CP16,6.465,58.683013916015625
CP3,CP17,9.618,51.689208984375
